ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.02,5.68294713699376,4.561605840724945,4.187743063368749,4.72840195250688,4.063810103915804,4.498977975727572,2.2305217698877624,3.725863496570926,4.765416823998847,5.970655234679777
0.02,4.722180187817417,4.885043072035691,5.164159726291045,4.452376196464377,7.886164888602267,3.4948579412279286,5.482230079046309,3.4916701488321262,6.322320934999998,6.27136168364748
0.025,5.508188034626264,4.805475031317565,3.3357081314113146,5.074143632100379,5.707556841021533,5.0870319757802225,3.9627671748376128,3.772499055402142,6.497326881507925,4.914847165886574
0.025,6.604971440839665,4.013362491776889,7.287136451959871,4.537727866401919,4.9937263044873985,4.419456512650615,4.954737500308341,5.330178748630467,4.831905493553333,4.0606625730003785
0.025,9.009766129172382,2.3471968544465223,11.759172723065625,3.210241217402153,4.5436218282599645,2.983345855377203,4.668380604942593,3.2265227278131965,1.0011411759272617,4.637518956720955
0.025,4.206984592157892,3.715948911937079,4.279926691322843,2.3750711549959767,5.1327977179107975,6.30934418640465,4.242171294907665,3.314201950301865,4.876338936217145,5.40162314438768
0.025,5.434785317166614,2.76246023829546,9.59976665133026,4.1351093976226485,1.9486338357107906,4.984559909114901,2.9848205375720958,3.4115839237556798,6.440321861772606,2.4887813487372052
0.025,3.360087551250357,2.1169707353780733,6.055820617661393,2.0658920507104765,11.127164216549746,3.363496750134054,2.614793842026729,2.703368240078459,9.586028014307198,3.769260464253303
0.025,8.327778828431205,3.742808329220722,9.611283248879149,4.134986362995372,3.487489624891754,2.7971020410594494,-0.911218343373516,6.027583922054551,3.7909082345510807,2.4561415690277744
0.025,10.655480233495558,4.941819527312554,0.7113236041121597,4.267593806381879,5.885417864693866,2.527409635161523,2.465206025493496,3.165930341134505,1.7736893535852067,2.381569753112471
0.025,7.9116172800437425,4.894626842623882,4.24287477840318,4.119075942258585,7.672157222759817,5.84414629717485,5.145481309394962,5.102467354719059,6.45788939631604,3.8413929953690746
0.025,2.5250358293150446,2.3093335891330558,7.550294519593091,2.833567534416438,2.165674762818051,3.5051492764064935,-1.5842348381603044,3.575345679332707,4.2390515172679315,5.2803623470439085
0.025,3.6089553704588258,4.104373956912534,0.77974956282776,4.815214538929444,6.713214116993121,3.6518951130942474,7.385492494034121,4.178907350748263,2.842684111415614,4.589835321109094
0.025,4.580415891315905,4.34290951102963,3.298479899805353,3.4905272430759258,7.9514613862430545,5.12360394802285,4.173756110000854,3.7949370901717914,6.22698188440621,3.767485583596672
0.025,3.9347873211805977,3.7270518613949464,4.804736651194441,3.348876973727694,3.295924348262386,3.5082146129978033,8.008006239828024,5.284320633040351,5.575829391531134,4.421752045637111
0.025,4.920617755682283,5.71481763785546,4.192609344895218,4.873099083808853,6.753427886044736,5.159114878219432,3.966533028119242,4.622523662171457,7.210967698499649,3.520560668685337
0.025,9.163974106191667,5.975485015961524,8.550912516471739,3.5457458307624097,3.2671600153290656,3.2354117212076527,4.672764367185159,3.069481368541436,9.04033917619348,4.037298152899926
0.025,9.361089473748775,3.850192935989498,10.900064519824719,3.87736175616785,4.383446821672526,3.404914529219908,8.078069213368103,3.4125785773562307,1.9140379543730162,3.4067334659620747
0.025,1.415000016353671,2.942055574190244,4.904719495446765,3.160982501815933,2.8223021382390594,3.1950277151508657,3.480225997317149,3.716177796032694,8.981645353128577,5.0044355335888175
0.025,4.522164714748752,5.789787822009694,5.301114449536159,2.74915137176434,2.073570567835618,5.895579308217109,4.036358457155658,2.8476809133755654,5.455922704745399,4.207129546272596
0.025,6.88863592542744,5.726189308802843,4.708016276881903,4.667547690440528,5.058659734082239,7.235561103280907,4.925190617012259,2.6633733953355994,5.344114576261975,4.424884391425061
0.025,7.342639083713904,4.431576563832172,5.503875283102092,4.678711510047285,6.079356537892506,3.6448287035909455,4.318730014380769,3.8558801017750355,4.631084155126226,4.841676467629603
